69	64	30
56	45	69
35	30	30
62	41	38
46	30	41
55	38	68
44	39	41
44	43	51
49	33	41
61	50	66
38	44	34
56	37	34
63	68	66
58	65	69
45	51	39
42	34	43
55	64	37
44	59	67
35	51	66
30	47	45
34	44	63
40	43	35
51	41	31
50	59	56
51	49	35
35	53	69
47	30	40
50	55	52
51	57	64
36	58	66
46	32	64
39	54	56
39	51	54
44	36	43
61	62	58
47	42	51
53	31	63
44	30	32
40	65	68
45	61	32
37	65	69
35	53	61
53	54	62
65	67	68
33	34	46
43	61	51
48	36	46
55	62	62
35	46	44
47	35	31
39	45	51
47	32	59
40	55	67
34	62	40
51	53	37
61	44	32
58	31	58
32	66	51
31	56	39
55	60	61
64	31	38
37	46	30
46	54	64
44	45	66
47	37	56
53	67	53
43	37	37
47	69	62
41	45	46
67	69	69
48	56	58
30	46	43
31	45	42
34	48	49
40	49	33
55	45	57
63	43	30
38	60	42
39	41	58
62	30	44
59	53	39
32	36	65
46	57	51
41	34	53
66	67	48
60	57	59
33	66	57
45	30	61
61	51	62
38	34	45
33	67	37
35	51	58
57	53	34
51	55	64
44	48	60
62	36	33
41	67	31
60	43	57
56	68	33
60	62	53
64	52	58
60	56	61
66	67	35
38	64	36
56	55	43
36	34	67
37	47	30
54	61	47
34	64	58
30	34	38
56	30	39
40	59	65
43	54	53
47	60	34
58	63	65
69	66	53
40	46	31
56	41	51
46	51	69
44	41	67
55	65	62
68	37	37
54	39	36
67	62	59
33	40	47
40	65	39
48	48	35
31	54	57
58	46	40
34	64	34
59	31	51
35	67	67
39	30	67
42	31	66
48	39	30
49	62	62
67	56	69
35	47	46
51	41	69
51	60	43
34	33	35
68	43	69
38	47	56
66	67	34
41	41	37
64	43	40
35	39	67
49	66	55
48	68	35
37	58	54
56	68	33
47	52	48
54	55	50
33	49	69
67	68	47
52	54	38
41	62	46
68	36	63
54	31	69
45	61	39
34	30	45
48	41	32
56	46	34
63	47	46
42	48	64
41	69	40
52	35	44
49	43	69
51	30	66
61	52	49
36	50	45
59	32	41
66	30	46
59	37	51
35	44	46
49	53	53
60	67	61
62	67	39
52	46	60
67	30	62
41	62	63
67	40	48
69	32	55
64	51	65
32	63	31
35	47	57
44	55	43
68	61	61
58	69	52
58	49	57
55	42	66
32	37	43
69	49	57
34	33	39
61	44	60
60	57	65
45	45	44
33	59	45
42	49	32
30	51	52
31	59	58
62	49	41
51	45	45
69	55	49
33	46	46
41	49	59
31	48	34
34	58	64
33	34	54
50	50	57
46	45	56
41	60	36
58	30	42
39	58	31
46	43	43
48	59	46
41	36	41
43	34	31
64	43	52
67	61	53
63	67	65
65	65	67
60	36	58
48	35	49
62	53	46
55	52	46
49	66	56
35	39	34
47	65	30
52	56	32
67	67	30
32	33	51
53	54	46
45	50	33
53	43	65
50	44	57
63	48	59
42	66	54
67	56	64
55	41	52
38	41	56
55	32	52
65	31	43
43	49	57
52	61	48
51	67	47
35	59	63
43	31	38
32	52	59
50	36	37
68	69	31
44	55	43
55	51	48
36	53	41
32	57	60
37	66	54
44	40	45
45	47	44
31	36	60
31	40	54
48	56	62
58	38	46
67	66	56
63	48	61
50	37	55
42	30	46
55	48	53
52	33	60
43	60	52
50	40	60
54	62	34
49	48	56
63	44	41
69	62	41
39	39	42
37	63	50
63	40	69
56	38	32
30	47	50
