4	13	4
17	12	18
10	1	9
15	3	7
2	4	12
18	16	17
3	7	9
2	7	5
19	16	1
11	11	18
9	19	5
11	11	15
3	14	18
14	10	19
15	4	2
5	13	2
14	9	16
16	3	8
18	16	19
16	2	6
1	9	1
5	11	7
10	12	18
9	14	3
3	2	16
19	17	10
8	17	6
4	1	4
4	1	1
6	1	15
9	6	4
11	16	16
12	4	16
7	15	5
6	10	1
6	16	12
8	16	12
8	11	8
14	8	6
17	14	4
8	15	10
18	2	1
17	7	16
9	17	11
19	5	12
8	5	12
16	3	2
14	17	2
7	16	1
7	14	13
1	17	18
6	1	3
7	12	10
10	17	18
4	5	15
5	2	9
19	8	10
4	8	3
9	18	4
4	6	14
13	1	10
9	15	13
8	3	19
10	5	4
18	2	18
9	13	16
12	13	10
2	1	15
9	2	11
11	5	16
4	16	8
12	1	19
11	7	2
1	11	19
1	5	13
18	6	2
7	9	9
14	14	10
11	1	2
13	14	6
5	18	14
14	8	7
9	13	2
10	13	4
18	14	16
17	16	6
4	4	9
10	1	9
1	2	14
8	11	4
11	10	15
15	10	13
11	5	7
10	13	14
5	15	14
18	18	7
8	13	19
9	4	19
12	4	3
14	16	16
