66	33	53
61	20	47
59	29	58
51	30	39
33	21	46
62	27	65
52	27	35
31	22	63
47	37	52
36	39	40
42	37	53
67	26	37
42	35	42
63	39	44
39	31	55
31	35	63
46	26	67
32	20	63
48	25	60
54	22	68
54	23	65
56	34	60
69	36	53
47	30	49
38	36	68
31	30	68
59	25	43
54	37	60
55	36	37
37	22	48
60	20	39
37	36	51
35	37	42
55	31	36
48	38	55
46	29	56
63	36	39
63	36	43
64	23	69
64	37	57
31	28	42
65	33	64
69	34	53
50	29	68
67	24	43
63	37	53
40	38	41
34	21	57
36	20	69
43	32	33
35	33	65
35	38	42
57	33	68
32	23	53
40	35	43
35	37	43
66	23	53
42	32	52
44	35	37
68	30	68
43	27	57
61	21	60
52	25	60
33	25	48
39	39	32
37	23	40
52	34	31
37	38	57
53	37	33
33	31	53
