31	32	62
60	39	32
58	33	38
51	38	69
38	33	51
34	22	47
39	39	34
43	27	59
58	22	51
41	34	53
67	27	63
66	32	41
44	38	37
37	37	39
34	37	58
32	34	40
65	31	48
36	20	67
38	29	36
32	25	42
50	26	65
46	27	31
36	21	65
44	26	57
47	35	35
39	26	36
59	23	56
63	35	68
48	21	30
54	32	45
42	23	41
64	25	59
66	28	30
36	30	44
54	23	32
38	22	48
44	34	68
44	23	37
61	35	45
33	26	59
37	33	54
51	21	42
64	22	34
31	33	53
44	28	39
55	37	43
69	24	66
63	32	62
40	38	56
68	28	41
59	26	48
62	20	37
63	29	52
36	35	47
32	29	30
57	36	58
53	39	50
60	24	39
60	24	37
66	33	34
39	39	31
61	30	49
42	37	34
36	29	49
39	38	34
44	30	47
30	38	53
46	37	57
34	26	40
42	37	40
47	30	55
52	28	40
32	39	41
46	26	42
67	36	50
55	39	69
43	39	37
38	28	56
64	33	36
48	38	56
69	20	69
44	32	35
36	36	32
44	28	56
55	28	50
45	21	42
55	38	68
42	26	36
42	22	60
67	29	30
51	24	58
52	36	56
34	20	46
51	22	33
57	20	54
46	38	36
39	34	32
40	27	68
42	33	53
49	34	35
54	31	33
66	35	35
51	33	49
61	32	64
35	25	52
58	24	30
52	33	37
55	27	42
43	32	54
68	23	52
55	33	35
55	36	68
35	30	68
65	27	35
37	31	42
38	21	61
36	24	32
69	24	65
41	32	34
49	28	48
45	39	34
62	23	46
62	33	45
66	23	42
59	26	42
51	27	51
68	30	61
68	39	45
36	36	57
66	23	35
56	34	48
45	26	55
69	22	30
47	38	34
33	28	36
31	26	54
44	34	47
67	26	46
60	37	53
61	22	62
47	36	34
45	25	34
57	20	65
42	22	67
57	20	34
32	34	50
42	27	41
66	22	68
51	26	45
60	36	30
63	36	66
42	39	66
31	38	56
59	21	49
53	26	57
58	35	42
61	20	47
32	36	42
52	32	31
58	29	31
64	31	59
52	24	32
55	27	65
60	31	51
34	25	61
41	32	42
64	22	59
36	33	43
55	20	49
35	27	57
49	29	55
61	32	66
33	31	47
61	34	47
51	20	46
43	35	65
36	30	69
43	27	36
68	39	62
56	27	42
45	26	44
69	29	48
61	20	53
64	23	64
57	25	39
58	28	64
53	31	42
66	23	42
66	33	69
61	24	47
41	36	67
66	29	59
52	25	40
36	21	37
32	33	65
43	29	67
42	35	30
65	22	64
52	26	58
54	28	33
