36	22	48
42	34	68
67	30	38
35	23	32
60	32	53
44	23	34
58	31	32
56	33	60
51	33	63
69	33	38
45	33	67
38	22	66
62	36	38
36	36	42
30	20	57
59	38	64
50	20	43
67	26	48
40	31	38
30	34	32
37	36	59
65	35	68
67	38	61
55	27	47
53	39	36
55	37	53
64	28	44
55	20	53
65	34	33
38	37	58
46	34	60
65	26	61
41	37	32
46	26	39
30	22	52
42	24	45
53	32	59
62	28	33
33	36	57
38	35	66
65	33	45
52	33	37
32	33	45
38	20	53
32	37	44
51	27	61
49	35	54
42	25	41
48	21	54
43	34	59
37	21	38
56	29	60
40	29	52
59	34	44
59	34	47
64	23	43
31	29	37
46	31	35
41	36	61
50	25	67
45	22	65
43	37	56
37	39	67
45	33	31
44	25	56
46	36	32
48	32	65
41	36	63
55	36	65
35	22	38
43	39	43
68	30	57
35	28	55
30	31	62
43	36	36
65	30	61
33	29	60
31	32	63
34	21	31
45	25	69
46	30	32
58	38	68
47	20	68
46	34	68
34	24	39
46	26	57
60	24	66
46	28	43
30	22	68
33	30	40
45	37	66
49	34	65
62	23	49
66	37	56
53	28	60
69	26	37
54	34	44
43	31	59
41	38	32
46	35	58
64	25	50
42	26	48
57	24	69
34	33	33
37	33	55
65	33	35
32	34	32
58	34	39
35	21	36
62	29	57
67	23	63
69	36	59
69	38	52
65	22	60
41	31	34
58	27	47
52	26	68
37	26	51
66	34	59
43	20	61
37	29	50
61	26	57
42	26	59
45	26	64
41	22	42
50	23	30
33	21	45
52	34	53
40	26	53
54	31	60
45	23	39
45	27	33
54	39	59
34	20	31
32	30	60
40	23	35
35	25	39
39	38	64
38	25	66
37	28	33
53	22	38
48	26	31
59	33	63
42	27	48
47	25	63
38	28	31
56	26	38
58	39	60
57	22	63
31	34	59
55	32	40
68	23	35
39	25	65
40	24	42
32	22	61
32	23	61
52	29	30
56	31	52
32	23	30
54	35	30
66	26	62
36	33	41
60	33	33
31	27	62
66	24	69
58	26	34
34	32	59
33	36	41
39	20	48
51	27	67
52	21	37
35	38	37
48	28	31
58	23	60
62	33	56
37	28	54
49	33	42
53	23	45
38	24	68
45	24	32
57	34	30
57	21	43
30	32	39
68	24	39
62	29	65
57	33	64
33	37	65
57	35	31
50	35	57
33	30	61
57	20	61
48	24	32
48	36	65
57	28	41
49	25	55
68	35	53
61	38	63
62	30	39
36	24	60
50	26	44
