35	20	37
27	35	30
21	22	49
37	36	56
29	25	54
32	31	49
36	29	52
25	24	50
28	32	60
29	36	51
20	24	49
24	39	44
39	39	51
37	29	60
35	35	68
20	26	34
29	34	47
39	32	38
39	23	68
38	24	52
21	30	47
33	32	31
20	20	38
35	37	52
26	35	42
32	36	51
21	23	32
30	37	34
33	24	45
39	24	38
35	26	34
36	25	40
33	36	61
39	34	57
36	37	58
31	39	52
33	24	67
27	28	37
38	29	52
31	39	63
23	28	47
22	22	41
31	26	37
23	37	64
26	20	46
31	27	47
28	27	42
20	33	53
33	32	57
23	34	58
21	23	42
25	27	36
27	32	39
21	34	32
23	21	68
22	29	59
35	23	41
32	39	69
32	25	42
21	34	67
29	32	33
27	24	48
21	25	45
27	28	65
21	24	42
36	35	34
33	21	42
33	22	36
27	37	55
29	32	51
29	27	32
25	31	68
24	26	59
29	32	36
33	20	69
34	20	37
22	39	50
21	22	55
36	35	54
25	29	55
30	33	41
32	21	63
31	37	50
22	33	32
30	38	41
21	31	58
27	28	57
26	21	57
33	22	30
23	21	69
25	25	62
29	37	64
25	23	69
23	33	58
35	31	52
27	33	64
20	21	55
30	33	45
27	37	53
36	35	54
20	26	46
32	35	32
39	36	60
23	31	42
21	34	54
31	20	34
24	36	62
20	21	39
24	28	47
34	29	63
20	35	57
36	22	64
24	34	64
31	25	58
38	28	52
24	26	61
21	35	40
39	39	61
39	33	47
27	27	37
34	33	61
38	28	64
20	36	68
32	39	40
25	36	53
30	36	41
34	20	51
23	32	32
30	36	34
35	36	68
37	26	35
22	22	38
33	23	53
37	23	38
31	38	36
33	25	45
24	34	69
39	26	31
25	28	62
28	29	34
34	32	56
27	35	56
22	39	49
22	33	42
31	38	67
24	37	44
35	35	54
31	37	51
28	24	58
28	36	50
36	28	56
30	24	65
25	24	56
30	20	59
32	30	63
35	22	63
24	36	49
26	22	48
29	21	42
24	28	41
21	34	49
30	39	53
22	20	56
26	27	51
31	21	43
23	22	56
31	21	45
25	30	63
30	22	38
25	33	35
21	25	63
29	23	30
38	38	36
32	29	35
36	23	34
27	28	43
36	20	45
37	33	33
23	20	37
21	20	65
31	25	68
36	25	39
29	37	60
32	39	47
26	33	44
38	24	60
34	39	43
38	32	36
26	38	61
30	32	36
27	25	46
39	31	64
28	30	67
25	39	51
39	23	33
20	30	66
28	33	39
38	24	45
37	34	57
26	26	39
24	35	42
33	25	60
22	36	50
36	31	62
22	25	48
32	30	65
25	23	67
39	26	30
33	36	62
34	29	49
32	39	48
29	29	33
34	30	40
31	32	52
23	21	35
34	35	44
36	25	36
24	38	58
27	26	66
39	26	48
21	32	67
31	30	47
38	34	48
31	31	39
37	29	40
35	21	36
39	35	60
28	21	37
28	22	46
31	24	39
39	38	60
34	29	61
30	23	46
38	21	56
28	27	42
28	39	57
27	33	38
34	21	47
25	31	49
38	20	38
35	20	66
37	27	60
21	21	41
25	38	66
25	22	46
33	22	34
29	33	40
35	24	68
37	22	66
33	33	66
35	38	62
20	37	55
39	25	37
36	39	49
22	27	34
24	31	40
20	29	42
20	22	42
23	32	41
24	27	39
29	38	66
27	27	45
29	28	44
24	32	38
31	33	36
29	23	40
35	20	48
35	37	45
33	24	52
39	23	45
32	24	38
24	24	37
21	36	66
39	38	47
29	37	56
22	32	36
38	28	58
31	35	38
22	33	58
25	26	58
29	25	62
34	21	30
27	39	55
23	31	34
27	23	48
31	23	66
26	27	32
22	22	43
24	35	33
27	35	60
37	25	35
27	36	51
38	24	59
25	30	47
22	33	48
21	21	34
22	22	63
37	32	64
23	34	30
22	32	69
20	25	41
30	22	34
38	22	32
26	20	57
27	27	47
34	39	53
32	37	50
39	26	64
22	24	43
39	28	68
38	31	57
32	28	51
39	23	60
38	22	45
27	39	63
30	28	58
34	35	30
32	35	37
22	26	61
31	35	59
23	31	39
27	37	66
20	35	39
28	36	33
30	26	63
36	30	68
34	20	41
21	34	33
20	28	30
25	34	60
28	33	44
31	34	56
39	29	67
39	27	53
37	39	38
26	32	60
26	28	37
21	27	61
29	31	46
21	29	50
20	33	31
35	28	52
39	39	69
31	27	56
39	38	45
39	26	64
38	34	48
26	30	38
28	28	67
34	25	49
24	31	32
25	33	43
20	39	30
27	36	51
34	33	61
22	25	58
28	32	45
32	30	52
27	29	57
31	30	53
27	20	67
29	32	67
34	35	53
39	26	66
32	31	55
32	26	64
30	30	47
28	28	50
25	34	62
20	32	64
23	38	57
30	30	46
23	30	58
38	35	68
25	36	48
39	20	49
25	21	67
21	28	34
26	23	58
33	35	38
22	25	34
20	27	50
25	39	35
23	37	53
28	30	63
30	24	40
20	25	37
39	27	42
29	22	45
34	23	51
31	35	33
39	26	39
39	31	47
29	31	67
30	32	58
38	36	55
20	29	52
36	22	60
35	34	61
28	37	34
24	24	62
31	32	64
31	36	30
28	33	47
25	26	43
27	30	47
24	32	61
23	34	54
31	24	47
39	24	35
23	22	48
25	36	62
23	26	60
35	34	61
21	31	49
33	38	66
33	35	50
32	33	61
38	38	41
31	28	59
26	33	65
26	25	44
31	35	34
26	39	57
20	26	50
29	29	38
32	28	34
37	21	60
29	27	58
24	33	37
27	36	45
32	30	37
39	28	64
26	35	47
24	37	34
31	32	33
22	29	56
37	31	62
39	26	52
29	23	42
24	39	33
25	30	33
34	24	41
32	25	35
36	28	31
30	37	62
28	23	45
37	35	40
35	36	67
30	24	42
25	21	57
22	39	53
35	39	64
22	35	32
34	39	53
38	22	54
27	28	63
30	38	53
35	20	51
31	36	45
20	27	36
20	22	36
20	37	65
36	30	44
35	24	35
26	33	42
35	38	54
31	33	61
21	26	50
28	38	50
39	39	48
26	23	63
33	20	56
36	31	67
38	35	48
39	32	32
34	28	51
38	34	50
36	33	39
31	22	34
29	21	69
38	29	57
22	20	33
33	36	30
27	23	56
22	25	69
32	26	65
37	35	48
35	23	34
21	29	37
23	23	46
35	22	51
30	38	49
30	24	51
37	30	53
23	36	49
21	30	45
24	31	50
30	25	57
28	25	54
25	39	41
22	21	36
24	27	60
26	28	50
27	28	64
39	22	56
21	32	43
23	28	39
22	22	65
26	25	51
33	32	52
26	26	33
38	30	65
24	30	42
29	32	60
22	27	50
27	22	52
35	27	35
30	23	62
26	35	54
35	24	63
31	23	64
38	31	38
29	31	34
22	38	37
21	39	33
25	28	69
39	30	34
26	38	52
33	20	55
38	29	68
20	20	56
26	23	43
32	37	55
39	26	46
33	31	31
25	30	56
27	25	51
39	20	31
20	34	58
35	21	60
39	26	42
32	34	64
31	24	46
36	39	55
25	34	51
38	28	65
36	31	31
36	32	65
24	39	58
20	37	43
20	30	42
28	20	37
26	31	57
26	39	55
26	28	69
20	22	68
38	20	48
24	35	34
39	22	30
25	27	64
24	39	31
39	26	57
36	20	44
20	23	61
39	27	42
38	38	44
27	23	30
26	20	30
35	36	63
26	30	31
23	30	48
20	34	57
31	20	56
35	20	36
28	38	53
35	20	63
28	27	62
26	35	58
38	35	37
35	39	60
28	37	50
38	33	43
37	20	68
23	31	62
29	38	34
22	26	65
39	27	66
39	21	36
21	38	52
31	21	61
36	29	63
31	33	53
38	39	36
31	24	45
26	24	54
30	30	59
26	20	48
35	23	48
37	30	53
28	33	36
36	21	51
32	31	62
26	33	33
22	22	62
29	24	69
38	27	43
31	30	40
28	22	37
29	35	67
29	30	68
22	34	67
38	26	32
23	34	65
23	35	68
26	24	56
20	27	50
35	30	61
21	34	36
37	38	53
26	21	63
28	29	36
29	27	55
22	20	41
31	31	46
31	33	47
33	36	32
29	32	46
24	36	54
37	28	37
30	32	65
39	29	66
34	23	68
38	26	41
20	30	40
39	22	60
25	22	41
32	22	40
27	23	68
21	20	40
24	23	48
25	36	49
22	31	66
27	24	44
25	30	32
29	33	37
35	20	64
23	33	34
30	27	53
24	32	57
39	23	46
24	20	57
20	30	69
29	31	51
21	23	31
34	22	52
25	36	54
32	38	58
21	29	30
26	24	30
22	35	64
31	20	35
33	37	56
36	30	63
21	34	66
28	34	44
28	34	69
33	38	50
29	22	33
38	33	63
34	28	31
26	30	36
24	34	37
29	25	64
30	30	56
39	28	52
35	21	44
34	29	44
28	32	44
23	30	64
24	38	35
33	31	42
23	35	53
38	28	34
22	30	67
25	22	35
30	39	61
26	30	47
20	28	30
21	22	30
24	31	63
34	39	61
35	32	61
25	28	51
25	20	64
27	35	46
32	36	55
39	30	31
24	25	30
22	20	31
29	31	52
39	22	63
26	36	65
26	37	43
34	37	47
21	29	45
33	39	57
21	37	35
34	30	60
37	22	67
31	23	49
23	35	69
30	39	63
34	23	36
23	26	51
28	28	35
22	34	66
36	23	40
30	24	56
38	31	51
39	35	32
20	27	43
32	24	41
31	29	42
25	36	57
32	38	53
32	36	31
33	31	53
30	20	47
28	23	62
39	28	45
24	21	66
32	23	59
38	30	39
31	25	31
27	27	52
28	20	41
33	31	49
27	32	65
33	35	35
21	36	35
22	30	36
39	33	67
20	34	65
20	25	39
29	38	65
28	34	46
39	39	32
28	23	37
27	26	49
30	33	58
38	29	60
39	25	54
24	21	63
35	23	50
20	35	34
30	38	31
28	33	62
39	33	33
38	26	32
27	33	56
27	35	31
20	20	69
20	38	36
37	31	47
36	38	46
32	29	58
25	28	35
27	26	30
26	20	48
29	35	64
30	20	56
35	25	35
33	31	48
30	35	41
28	22	55
36	37	37
26	35	57
36	39	30
33	27	33
34	34	45
22	38	43
20	31	61
20	39	68
27	27	40
28	39	66
26	29	44
23	37	65
30	38	66
23	27	42
24	24	61
35	35	41
25	37	40
29	24	61
21	38	59
38	29	66
31	26	36
22	26	66
27	31	41
30	29	57
21	27	40
26	25	66
26	26	56
21	25	51
23	20	39
20	31	47
22	23	32
21	33	59
37	28	51
24	38	49
37	29	32
36	22	62
26	36	45
30	23	34
23	21	69
27	30	38
38	30	65
39	31	67
27	31	59
29	32	62
23	33	38
33	24	65
20	24	42
26	27	65
21	22	66
23	29	38
23	23	37
26	28	45
21	35	34
39	25	47
31	32	51
27	27	51
24	23	52
36	31	53
32	36	41
21	23	33
34	31	40
29	25	34
32	28	47
26	25	44
36	27	46
36	29	67
35	34	63
20	37	56
20	31	41
37	22	33
30	24	31
36	22	68
25	31	53
23	26	56
33	27	45
24	33	32
28	34	36
34	30	30
27	21	33
25	21	55
36	34	42
32	39	60
39	23	64
26	30	47
39	33	37
30	28	51
21	38	45
21	26	33
35	23	54
35	20	43
30	35	42
22	26	31
34	30	47
22	32	66
37	29	32
21	29	50
36	21	64
32	25	43
28	30	38
31	32	51
33	39	60
20	37	64
33	27	60
33	28	34
31	22	32
21	38	39
33	23	42
38	23	66
35	38	57
36	35	61
32	24	31
38	23	67
34	33	59
37	39	54
36	37	43
28	20	30
27	38	55
39	22	48
26	23	34
32	30	68
38	21	64
25	20	62
20	29	43
25	31	53
38	38	35
28	22	44
30	39	57
30	20	59
25	34	44
22	29	57
38	25	32
22	33	38
22	27	43
30	31	65
26	31	46
36	30	53
29	25	47
26	22	58
37	37	38
33	25	60
33	20	62
27	21	63
29	36	30
34	27	47
33	27	33
32	31	42
28	34	39
39	35	43
32	34	46
23	29	58
39	20	66
37	32	51
20	32	65
37	27	48
26	38	46
37	35	41
34	35	37
36	21	48
23	22	40
38	22	52
29	26	39
28	30	55
30	32	30
39	33	34
29	25	52
21	28	35
21	27	65
30	30	61
35	36	44
28	28	58
21	26	59
23	21	58
20	22	51
33	26	37
32	37	67
32	36	45
24	22	69
21	38	46
27	33	42
20	27	54
38	37	67
25	34	55
21	25	53
24	26	65
32	36	52
28	22	36
20	29	69
27	20	62
31	29	68
21	22	39
32	36	66
34	36	61
33	29	32
21	34	33
20	34	34
30	35	38
30	32	52
28	20	33
29	39	42
34	21	34
36	33	54
27	25	68
32	20	55
25	24	31
29	36	64
33	28	42
39	21	56
39	37	33
26	23	40
26	23	56
32	30	44
38	36	64
39	38	60
20	29	61
27	37	67
22	27	62
36	39	34
20	36	67
35	20	52
32	29	36
25	26	59
26	34	67
31	26	59
26	23	33
