46	64	59
35	40	54
54	63	51
58	52	34
45	40	68
61	39	47
32	52	39
68	38	32
53	58	59
35	33	34
30	68	51
47	39	35
32	64	47
32	64	46
50	49	58
36	54	58
57	47	47
53	61	43
46	63	30
42	32	54
50	69	40
36	52	64
56	49	35
65	57	62
30	43	49
47	35	54
47	51	68
69	58	67
35	49	46
63	66	68
53	63	40
66	32	32
60	63	69
67	51	41
30	37	60
40	67	43
68	51	46
45	52	62
37	41	52
35	45	51
37	56	46
45	32	65
33	61	37
42	64	65
67	67	59
37	33	30
40	52	57
43	61	62
31	36	59
58	30	61
30	39	44
62	52	63
43	61	51
60	48	51
56	48	36
59	61	49
65	57	47
50	36	31
57	56	52
56	53	42
44	68	47
60	38	39
64	37	41
64	68	39
47	45	65
39	53	67
64	64	39
36	39	61
30	42	30
50	36	34
69	36	48
32	34	41
63	58	62
42	56	66
30	45	66
31	58	42
33	57	53
57	63	57
35	55	31
38	42	42
58	68	60
69	30	45
55	54	62
65	45	32
54	35	35
43	55	67
52	61	63
56	36	35
69	52	54
34	32	60
61	52	67
66	61	69
56	34	39
49	63	61
63	64	52
43	37	30
53	49	47
61	69	41
45	63	33
55	56	65
38	59	33
35	46	58
42	66	38
39	32	34
37	60	31
47	43	69
38	44	35
65	39	55
46	50	47
35	31	56
31	59	67
48	58	34
31	41	37
61	60	48
69	33	40
66	63	36
52	32	56
68	51	55
57	45	60
66	32	43
48	55	56
45	50	57
56	41	42
51	56	50
46	58	45
34	35	68
50	61	54
33	67	45
39	40	49
38	39	64
47	36	63
55	52	53
64	45	40
31	59	31
53	48	32
38	58	68
42	48	63
63	39	47
46	55	49
64	64	34
46	56	54
33	51	46
65	31	67
67	65	64
47	62	60
68	69	48
33	44	37
67	56	45
49	57	47
42	31	45
40	36	58
35	47	54
69	39	38
62	44	62
44	68	35
53	48	45
44	30	54
36	44	65
50	44	59
59	37	38
43	51	34
38	33	53
59	36	32
57	60	38
47	38	58
58	30	31
50	52	69
45	59	64
51	62	68
40	33	48
40	36	65
33	48	33
67	59	32
37	58	43
51	36	30
66	60	30
65	44	33
43	47	41
35	35	47
33	60	36
67	57	52
38	39	49
49	37	43
68	36	63
56	50	54
65	61	52
60	36	60
43	41	59
55	57	32
35	53	33
59	48	51
42	57	52
52	61	37
40	53	35
41	63	42
34	39	50
51	32	60
62	53	48
51	31	59
42	46	48
37	33	33
68	67	67
69	68	54
44	66	57
69	57	47
69	61	33
32	68	48
39	59	48
64	51	43
34	67	55
58	35	34
60	39	49
63	42	48
61	37	51
35	52	64
60	64	67
62	34	39
31	62	43
35	59	41
54	54	54
49	65	66
61	60	47
37	31	65
69	36	60
63	51	54
53	66	45
39	36	44
56	56	34
31	61	53
42	47	53
63	35	34
69	54	52
54	38	42
68	60	45
59	53	66
47	57	62
68	49	65
39	67	58
43	48	64
50	65	44
37	68	45
67	36	39
38	59	54
30	53	38
52	60	67
69	54	56
56	45	39
66	61	61
35	37	43
64	55	63
35	66	35
31	59	55
62	36	56
58	31	62
54	33	41
53	36	56
43	57	41
34	39	50
60	31	59
68	51	43
47	50	67
34	36	62
68	47	34
68	30	61
54	57	41
37	69	33
36	51	35
30	59	36
45	47	50
59	35	64
37	31	41
53	41	48
40	38	51
46	42	61
69	57	39
34	44	60
69	50	33
59	32	64
34	63	68
36	43	45
45	53	63
64	40	45
49	61	67
31	58	58
49	57	56
61	67	49
53	59	51
62	47	31
63	58	37
40	55	37
46	38	41
57	55	61
34	33	65
46	33	62
60	55	50
49	58	61
45	31	69
67	37	58
43	34	42
56	51	60
52	61	44
48	67	56
53	66	69
42	53	31
36	37	52
63	50	56
61	63	60
35	37	63
58	36	55
40	44	60
38	45	52
56	43	52
65	43	45
44	38	42
41	60	67
43	67	54
31	57	53
52	69	59
46	30	57
39	30	66
34	35	41
62	56	68
42	65	60
43	55	52
36	37	40
48	45	40
56	48	45
55	64	63
63	30	49
44	67	48
46	47	56
61	53	50
30	35	49
46	54	53
56	43	53
46	38	49
47	40	50
40	63	37
60	55	32
60	69	65
44	65	39
56	63	38
43	33	68
63	66	42
42	46	64
41	64	45
38	53	38
38	38	50
48	45	45
62	43	61
42	40	51
69	67	52
65	40	67
57	58	63
67	69	60
37	31	69
30	39	61
46	65	66
69	43	49
51	36	48
37	40	49
46	58	45
58	58	32
54	35	49
63	38	68
51	52	45
52	57	68
32	47	38
45	35	55
51	39	38
38	43	34
33	31	56
63	45	31
31	42	57
56	45	54
53	57	38
54	52	55
55	34	47
43	44	49
57	45	45
56	44	33
37	30	67
48	48	62
64	45	60
37	37	43
58	38	68
39	48	53
50	35	50
52	35	63
62	36	52
43	30	59
45	60	40
37	48	48
40	37	38
61	62	36
35	51	45
40	35	58
43	34	43
64	40	60
67	69	59
62	61	34
35	42	35
41	49	68
33	61	63
31	58	64
62	43	64
56	62	62
59	54	53
51	65	60
35	43	63
57	46	66
62	64	33
62	41	52
33	51	63
33	60	43
64	55	56
61	36	58
46	54	62
44	36	56
45	33	51
39	50	58
62	35	31
38	65	37
52	67	38
35	34	56
61	60	57
50	68	54
39	44	61
62	67	49
33	55	55
61	32	38
34	56	66
55	63	56
69	42	51
65	66	65
44	31	65
52	33	35
48	55	67
53	61	46
55	35	31
64	59	31
38	49	62
63	51	46
40	58	54
66	31	63
42	59	31
52	50	64
33	59	41
63	44	61
43	41	34
56	61	63
49	42	64
44	47	64
49	64	40
59	53	58
51	40	32
33	55	58
30	66	68
35	32	68
64	48	37
34	50	48
66	66	48
39	55	54
41	30	64
64	62	55
54	33	40
42	41	42
36	42	47
44	49	60
43	58	43
66	63	34
31	49	57
67	45	64
55	31	64
46	47	47
57	65	56
40	46	39
37	63	35
55	68	56
42	50	40
63	43	38
50	33	39
34	55	45
51	32	57
66	60	39
43	46	46
47	55	55
62	32	47
52	54	63
36	69	57
41	34	41
32	59	41
66	38	67
66	40	68
66	43	48
37	51	51
40	44	67
45	40	39
39	65	56
36	30	52
31	53	66
58	56	52
37	46	67
64	59	69
48	38	41
32	63	36
52	37	68
57	65	37
35	36	40
41	67	53
54	50	56
33	61	68
44	61	54
36	39	50
57	46	59
58	63	68
60	60	69
40	30	57
65	67	55
67	47	57
34	37	36
61	59	64
54	49	45
30	67	34
39	43	31
59	52	45
60	60	49
45	49	34
39	32	36
35	34	35
56	54	53
35	51	30
62	38	53
63	38	36
47	63	42
55	47	53
43	69	31
51	52	42
31	59	48
47	69	54
32	68	35
61	61	32
49	33	30
52	32	52
50	42	46
50	50	34
44	33	43
55	31	56
58	42	69
63	46	49
45	58	55
64	37	40
66	54	68
34	42	34
48	30	66
30	63	68
56	54	51
41	31	65
57	50	38
64	30	30
55	41	55
50	59	57
33	36	44
46	41	37
38	41	50
32	61	64
37	43	47
37	54	50
34	57	51
65	35	47
34	67	32
41	36	53
64	44	66
54	63	40
65	36	48
59	54	53
48	63	51
32	56	55
38	33	43
48	43	39
68	42	55
32	68	45
56	38	63
46	45	36
46	39	66
48	40	57
66	33	50
64	66	57
62	66	64
42	37	34
44	48	43
32	37	51
52	49	63
69	58	62
67	34	51
54	62	56
66	41	51
30	50	49
42	35	57
30	62	69
42	50	45
39	54	63
48	47	32
36	58	52
45	31	54
41	67	69
53	46	69
60	42	39
48	51	51
51	65	31
35	55	47
52	60	36
69	61	52
66	55	50
47	57	60
48	65	68
65	41	52
32	68	69
42	62	68
45	68	50
47	40	58
66	66	55
40	55	53
58	62	42
33	56	31
60	66	67
38	53	44
69	60	69
41	44	34
63	66	49
53	49	69
44	47	58
63	41	54
31	39	36
68	66	58
50	30	32
67	47	35
30	30	69
31	68	47
58	54	40
44	65	54
59	59	33
38	37	41
35	45	31
43	59	33
63	52	49
32	56	60
40	69	40
59	55	35
36	60	32
60	61	36
47	51	30
52	66	60
56	67	69
65	34	50
51	40	34
57	36	64
52	37	38
31	47	35
33	38	39
48	60	67
61	39	30
68	36	43
36	64	49
55	42	33
60	53	38
34	57	69
45	48	62
38	35	60
34	69	38
57	54	62
62	62	50
65	35	48
54	50	53
57	60	35
43	42	50
43	51	51
50	58	45
42	55	63
31	48	44
57	56	62
32	62	32
53	33	41
38	35	51
50	54	52
66	44	55
52	65	57
48	40	37
64	53	33
55	34	40
35	47	49
30	63	53
47	62	45
56	50	49
56	69	58
61	67	68
41	33	65
49	32	38
51	45	37
49	58	63
49	47	48
42	41	31
33	37	34
68	46	61
64	33	64
59	52	44
69	33	32
67	66	43
55	67	64
34	43	54
62	47	67
68	61	34
35	33	30
45	45	37
60	32	58
35	55	47
52	41	69
30	55	58
43	41	38
30	52	57
52	68	59
68	34	32
54	56	48
68	64	64
56	39	53
44	60	59
52	36	67
31	41	56
69	63	40
51	47	47
41	35	59
54	65	47
57	68	45
39	35	57
59	57	62
67	56	65
36	63	37
55	53	31
69	35	48
