39	20	54
25	31	37
21	38	68
20	35	67
31	38	53
33	25	35
33	37	51
25	20	58
25	39	56
34	26	41
29	24	57
30	24	54
39	39	47
25	20	56
34	30	47
24	35	39
25	33	47
33	39	69
29	32	68
39	23	35
25	32	41
32	28	61
31	35	45
23	32	64
30	21	40
26	26	52
38	36	60
29	20	34
32	21	61
27	28	49
25	37	44
29	27	67
31	35	47
29	22	63
26	24	32
37	27	48
38	34	30
30	39	63
21	20	50
38	25	30
22	27	48
30	31	68
39	30	40
20	27	66
39	22	42
34	33	38
23	27	63
23	27	52
25	24	61
37	37	63
30	28	36
24	38	51
24	28	66
23	22	64
27	30	63
25	35	56
20	22	45
38	34	53
38	23	52
30	23	34
35	38	36
38	31	68
23	32	62
23	34	35
26	20	46
21	28	64
37	26	47
29	27	60
25	38	32
24	33	46
20	38	64
26	39	47
25	37	52
37	38	52
39	39	64
26	37	69
38	27	39
33	33	62
24	24	37
28	24	66
39	34	55
25	23	57
29	21	44
37	34	49
32	25	45
36	23	62
29	34	66
22	37	41
24	23	30
30	38	37
24	35	45
39	32	63
39	30	61
24	38	64
27	39	58
24	23	52
20	22	40
32	20	51
20	32	65
36	23	53
