58	38	33
48	60	37
53	35	21
38	42	33
69	55	31
34	33	38
34	45	26
45	67	26
69	39	34
51	68	30
44	43	31
41	45	26
39	52	32
52	58	33
35	55	33
40	49	33
39	62	29
32	63	33
40	67	30
30	31	32
48	58	36
31	59	22
32	33	20
40	48	31
61	49	37
58	34	35
42	49	23
32	53	39
42	54	38
52	38	27
66	55	30
60	66	31
41	41	38
36	45	38
67	52	39
68	68	38
69	48	23
37	48	36
53	37	28
69	65	20
67	42	28
62	48	32
46	35	24
43	63	28
50	45	36
56	35	31
67	32	23
32	63	25
43	65	39
45	45	28
48	67	38
48	33	34
46	39	28
47	57	20
52	61	28
42	50	31
33	55	38
33	55	22
35	46	31
66	39	39
32	50	31
42	69	25
56	62	30
68	34	27
60	43	23
66	49	26
43	65	39
52	57	20
64	55	22
49	55	21
59	44	29
33	53	37
57	37	30
43	56	27
46	65	25
51	66	27
30	40	37
63	69	29
42	35	34
31	39	21
41	66	32
32	37	25
55	36	32
40	49	38
43	42	32
61	64	33
48	32	27
54	67	29
51	60	20
51	57	26
44	53	22
48	65	33
58	52	22
50	42	23
47	49	22
55	53	27
37	42	27
65	67	34
49	55	32
40	50	23
