59	46	69
62	58	57
63	40	34
65	35	60
69	44	66
57	33	64
37	69	62
51	45	47
64	46	54
43	67	36
30	49	42
38	54	36
41	68	65
42	52	67
45	66	62
42	41	30
69	49	41
67	47	55
67	56	63
35	56	37
38	56	50
60	40	36
55	40	60
33	31	69
44	30	68
58	32	61
42	48	41
47	62	69
30	33	51
61	37	48
52	62	45
32	67	63
46	55	65
42	48	37
31	44	46
64	64	65
60	42	52
59	53	38
49	57	35
68	62	44
65	39	53
65	64	51
52	41	51
45	32	49
49	38	49
43	36	44
69	61	58
50	65	54
46	67	65
30	66	36
45	58	63
57	46	36
51	64	41
55	57	31
59	68	61
49	53	48
47	56	60
32	34	30
46	32	43
36	43	55
32	69	54
32	62	46
40	32	65
37	45	52
45	69	48
34	43	32
31	31	45
30	63	46
64	62	60
51	51	43
44	30	66
40	66	37
48	48	44
51	42	46
52	34	57
35	62	41
30	54	52
35	37	59
41	53	34
55	58	65
68	69	64
52	52	60
62	41	47
35	34	38
66	60	63
36	65	57
50	58	39
47	33	35
65	38	32
60	37	43
52	46	33
57	39	34
47	46	48
41	41	30
55	44	67
58	55	36
37	42	40
45	39	65
58	53	44
35	50	54
