36	27	62
49	31	60
43	35	41
66	24	30
30	25	38
63	28	45
43	30	33
58	30	38
54	28	54
31	30	56
51	33	51
32	34	54
44	23	38
61	35	52
62	34	66
59	28	62
48	31	35
63	24	50
56	33	69
37	36	69
48	29	30
31	38	44
69	27	31
52	38	58
43	31	53
65	36	46
47	38	52
44	24	45
67	31	31
40	20	55
50	36	62
51	23	39
32	26	39
43	29	34
69	35	35
53	38	30
43	24	34
51	21	55
65	34	56
69	33	32
41	27	55
30	23	48
33	22	44
39	37	30
45	20	46
68	28	66
60	35	47
42	24	61
33	28	34
66	26	43
66	28	42
43	22	53
67	31	69
58	38	49
47	31	61
52	26	63
31	37	57
46	21	42
44	26	39
53	31	43
62	27	64
33	26	39
57	29	68
67	23	53
48	38	47
67	24	46
39	34	50
58	34	60
50	24	57
67	34	63
37	35	39
32	22	58
47	34	48
68	22	30
43	39	31
69	29	51
37	24	41
43	28	55
51	26	61
61	36	42
31	30	35
31	32	57
53	33	44
64	34	69
30	21	33
31	24	52
54	32	46
44	33	34
37	34	58
31	21	39
42	26	44
60	34	47
33	26	36
59	34	52
56	27	54
43	33	64
32	33	67
58	21	58
61	35	42
68	36	52
35	20	56
60	39	35
48	36	60
43	33	47
57	23	66
43	29	39
64	34	32
36	28	64
50	34	59
47	34	36
44	33	34
67	25	44
67	29	57
34	29	48
55	30	53
49	30	61
47	38	34
39	32	55
64	35	51
63	23	32
32	36	41
30	23	53
67	35	40
59	37	47
34	28	56
48	38	49
60	22	67
47	21	48
57	37	33
69	23	59
55	34	49
35	34	47
39	30	49
43	24	46
36	20	36
51	20	69
46	33	40
47	33	67
60	28	32
43	27	57
44	35	57
51	21	54
67	23	63
30	38	62
69	36	51
30	21	51
64	22	67
66	33	46
45	30	41
53	32	51
53	39	62
54	37	66
35	39	51
57	36	51
36	35	50
30	39	41
54	35	52
49	35	50
63	39	65
34	25	37
39	24	46
38	25	55
41	36	30
58	32	49
47	23	43
65	38	39
56	35	41
52	38	47
44	21	47
33	27	42
56	25	60
32	33	64
59	33	46
41	36	68
52	33	67
40	24	47
46	29	46
35	32	55
31	25	47
62	35	60
52	36	33
58	28	65
61	24	33
54	32	47
36	39	36
42	23	31
40	28	47
48	30	31
30	24	38
37	36	68
52	26	62
32	36	39
31	23	63
53	24	53
68	29	48
53	21	61
35	39	51
36	28	33
65	20	38
60	37	59
