28	33	26
32	37	28
29	28	22
25	38	29
20	26	20
38	37	24
34	36	36
37	28	33
27	37	27
22	30	28
32	31	21
35	37	37
20	24	39
27	31	22
33	35	38
33	29	26
23	32	32
20	28	25
34	38	38
39	21	25
28	25	39
31	20	35
34	26	35
36	30	28
25	39	28
32	22	38
37	37	25
32	30	35
31	38	20
32	27	35
36	38	24
38	33	39
39	21	24
29	32	37
27	24	38
29	39	38
27	23	20
26	24	20
33	21	25
23	33	26
30	29	30
34	35	22
30	38	35
28	36	30
29	22	27
31	33	28
24	36	30
29	26	38
24	33	29
23	36	25
26	34	24
25	23	22
31	39	31
39	20	24
26	29	20
36	34	28
23	27	28
24	28	37
22	34	39
37	38	24
37	36	35
34	27	29
36	31	33
22	31	35
23	32	34
28	30	23
30	38	28
27	26	24
29	25	23
23	33	27
