59	35	35
34	31	20
48	37	32
33	43	28
37	40	23
52	65	33
51	48	21
36	46	33
31	66	27
51	68	30
63	42	36
46	46	30
62	39	23
42	57	36
56	67	34
46	65	21
44	60	30
44	36	20
43	68	21
38	31	32
67	38	36
63	63	29
32	66	27
63	32	27
65	40	23
61	62	25
37	45	31
44	64	36
56	54	24
67	33	34
66	69	27
69	65	25
59	62	37
34	36	29
46	56	31
52	48	25
46	61	26
51	44	21
57	32	23
40	66	33
33	41	35
55	53	31
34	58	36
32	58	20
54	39	37
69	59	37
47	39	27
34	68	23
58	65	33
55	61	24
40	59	23
48	46	25
34	37	39
49	33	32
52	46	32
46	45	27
47	33	39
39	65	38
31	52	25
34	69	33
51	67	20
35	31	39
68	63	24
58	67	39
61	59	25
68	44	35
40	41	25
60	50	35
58	59	24
57	56	34
61	40	22
58	49	27
55	37	24
39	64	22
67	39	31
40	38	27
53	34	21
65	42	39
37	45	25
37	50	38
43	44	32
34	51	30
64	46	35
46	36	29
40	56	37
53	55	28
41	35	30
44	51	20
64	42	28
37	60	35
35	35	26
63	59	32
64	52	26
39	33	31
67	37	33
46	64	29
50	47	23
37	66	29
35	69	35
36	53	21
48	44	31
56	60	37
49	64	25
34	59	21
52	59	24
61	41	21
69	41	34
65	35	28
39	69	27
44	52	28
38	52	36
55	50	28
41	41	39
60	36	20
54	68	22
36	57	37
58	31	22
32	54	31
35	41	34
36	48	25
40	60	34
63	59	35
38	52	32
37	66	26
58	58	33
49	36	33
43	51	31
32	60	29
64	59	27
43	64	27
68	45	25
57	58	32
61	53	33
48	69	22
47	34	26
35	68	29
62	60	35
61	35	22
41	36	34
41	41	36
61	33	28
59	47	27
65	67	36
32	49	25
39	42	30
58	48	38
62	52	29
57	56	39
33	63	23
31	41	32
65	51	36
35	69	35
57	46	28
43	62	35
45	33	25
46	46	32
36	30	25
41	34	23
48	40	33
54	36	38
57	37	28
47	38	24
39	36	31
50	62	24
64	64	32
61	36	34
55	48	34
39	37	21
35	54	25
